event_id,ticker,ex_date,distribution_per_share_krw,verification_status,record_date,pay_date,dividend_yield_pct,distribution_type,source_owner
seibro:0018C0:20250915,0018C0,2025-09-12,145,verified,2025-09-15,2025-09-17,1.2242,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0018C0:20250814,0018C0,2025-08-13,150,verified,2025-08-14,2025-08-19,1.2707,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0018C0:20250715,0018C0,2025-07-14,155,verified,2025-07-15,2025-07-17,1.21,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0018C0:20250613,0018C0,2025-06-12,145,verified,2025-06-13,2025-06-17,1.2609,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0018C0:20250515,0018C0,2025-05-14,128,verified,2025-05-15,2025-05-19,1.2451,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0018C0:20250415,0018C0,2025-04-14,114,verified,2025-04-15,2025-04-17,1.1968,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0018C0:20250314,0018C0,2025-03-13,45,verified,2025-03-14,2025-03-18,0.4601,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0018Z0:20260731,0018Z0,2026-07-30,43,verified,2026-07-31,2026-08-04,0.2311,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0018Z0:20251230,0018Z0,2025-12-29,48,verified,2025-12-30,2026-01-05,0.2963,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0019K0:20251230,0019K0,2025-12-29,21,verified,2025-12-30,2026-01-05,0.1817,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0022T0:20260831,0022T0,2026-08-28,46,verified,2026-08-31,2026-09-01,0.3483,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0022T0:20260731,0022T0,2026-07-30,44,verified,2026-07-31,2026-08-03,0.3451,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0022T0:20260630,0022T0,2026-06-29,46,verified,2026-06-30,2026-07-01,0.3399,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0022T0:20260529,0022T0,2026-05-28,50,verified,2026-05-29,2026-06-01,0.3366,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0022T0:20260430,0022T0,2026-04-29,51,verified,2026-04-30,2026-05-04,0.3448,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0022T0:20260331,0022T0,2026-03-30,51,verified,2026-03-31,2026-04-01,0.3278,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0022T0:20260227,0022T0,2026-02-26,56,verified,2026-02-27,2026-03-03,0.3264,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0022T0:20260130,0022T0,2026-01-29,55,verified,2026-01-30,2026-02-02,0.3759,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0022T0:20251230,0022T0,2025-12-29,49,verified,2025-12-30,2026-01-02,0.3475,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0022T0:20251128,0022T0,2025-11-27,46,verified,2025-11-28,2025-12-01,0.3299,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0022T0:20251031,0022T0,2025-10-30,43,verified,2025-10-31,2025-11-03,0.3333,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0022T0:20250930,0022T0,2025-09-29,40,verified,2025-09-30,2025-10-01,0.3234,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0022T0:20250829,0022T0,2025-08-28,37,verified,2025-08-29,2025-09-01,0.3305,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0022T0:20250731,0022T0,2025-07-30,36,verified,2025-07-31,2025-08-01,0.3369,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0022T0:20250630,0022T0,2025-06-27,36,verified,2025-06-30,2025-07-01,0.3448,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0022T0:20250530,0022T0,2025-05-29,36,verified,2025-05-30,2025-06-02,0.3382,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0022T0:20250430,0022T0,2025-04-29,40,verified,2025-04-30,2025-05-02,0.3733,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0023A0:20260430,0023A0,2026-04-29,5,verified,2026-04-30,2026-05-04,0.0171,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0023A0:20251230,0023A0,2025-12-29,20,verified,2025-12-30,2026-01-02,0.0764,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0023B0:20260430,0023B0,2026-04-29,10,verified,2026-04-30,2026-05-06,0.0547,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0023B0:20251230,0023B0,2025-12-29,57,verified,2025-12-30,2026-01-05,0.3295,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0025N0:20251230,0025N0,2025-12-29,140,verified,2025-12-30,2026-01-05,1.2238,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0026E0:20260320,0026E0,2026-03-19,83,verified,2026-03-20,2026-03-24,0.73,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0026S0:20260615,0026S0,2026-06-12,35,verified,2026-06-15,2026-06-16,0.2528,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0026S0:20260313,0026S0,2026-03-12,29,verified,2026-03-13,2026-03-16,0.2394,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0026S0:20251215,0026S0,2025-12-12,30,verified,2025-12-15,2025-12-16,0.2466,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0026S0:20250915,0026S0,2025-09-12,28,verified,2025-09-15,2025-09-16,0.2519,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0026S0:20250613,0026S0,2025-06-12,16,verified,2025-06-13,2025-06-16,0.1607,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0028X0:20260731,0028X0,2026-07-30,22,verified,2026-07-31,2026-08-04,0.1834,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0028X0:20260430,0028X0,2026-04-29,46,verified,2026-04-30,2026-05-06,0.4152,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0028X0:20260130,0028X0,2026-01-29,18,verified,2026-01-30,2026-02-03,0.1519,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0028X0:20251031,0028X0,2025-10-30,17,verified,2025-10-31,2025-11-04,0.1373,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0028X0:20250731,0028X0,2025-07-30,11,verified,2025-07-31,2025-08-04,0.0962,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0035T0:20260430,0035T0,2026-04-29,40,verified,2026-04-30,2026-05-06,0.1829,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0035T0:20251230,0035T0,2025-12-29,89,verified,2025-12-30,2026-01-05,0.491,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0036R0:20260731,0036R0,2026-07-30,39,verified,2026-07-31,2026-08-04,0.1964,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0036R0:20251230,0036R0,2025-12-29,21,verified,2025-12-30,2026-01-05,0.1301,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0036Z0:20260731,0036Z0,2026-07-30,250,verified,2026-07-31,2026-08-04,1.9623,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0036Z0:20251230,0036Z0,2025-12-29,254,verified,2025-12-30,2026-01-05,2.3497,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0038A0:20260731,0038A0,2026-07-30,14,verified,2026-07-31,2026-08-04,0.0888,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0038A0:20260430,0038A0,2026-04-29,12,verified,2026-04-30,2026-05-06,0.0704,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0038A0:20260130,0038A0,2026-01-29,15,verified,2026-01-30,2026-02-03,0.0925,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0038A0:20251031,0038A0,2025-10-30,10,verified,2025-10-31,2025-11-04,0.0622,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0038A0:20250731,0038A0,2025-07-30,7,verified,2025-07-31,2025-08-04,0.0541,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040S0:20260130,0040S0,2026-01-29,12,verified,2026-01-30,2026-02-03,0.0666,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040X0:20260831,0040X0,2026-08-28,143,verified,2026-08-31,2026-09-01,1.4997,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040X0:20260731,0040X0,2026-07-30,141,verified,2026-07-31,2026-08-03,1.6133,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040X0:20260630,0040X0,2026-06-29,147,verified,2026-06-30,2026-07-01,1.517,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040X0:20260529,0040X0,2026-05-28,150,verified,2026-05-29,2026-06-01,1.4563,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040X0:20260430,0040X0,2026-04-29,175,verified,2026-04-30,2026-05-04,1.7606,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040X0:20260331,0040X0,2026-03-30,210,verified,2026-03-31,2026-04-01,2.0038,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040X0:20260227,0040X0,2026-02-26,205,verified,2026-02-27,2026-03-03,1.974,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040X0:20260130,0040X0,2026-01-29,225,verified,2026-01-30,2026-02-02,2.1739,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040X0:20251230,0040X0,2025-12-29,250,verified,2025-12-30,2026-01-02,2.2212,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040X0:20251128,0040X0,2025-11-27,250,verified,2025-11-28,2025-12-01,2.157,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040X0:20251031,0040X0,2025-10-30,250,verified,2025-10-31,2025-11-03,2.0534,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040X0:20250930,0040X0,2025-09-29,150,verified,2025-09-30,2025-10-01,1.2853,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040X0:20250829,0040X0,2025-08-28,150,verified,2025-08-29,2025-09-01,1.3599,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040X0:20250731,0040X0,2025-07-30,150,verified,2025-07-31,2025-08-01,1.3381,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040X0:20250630,0040X0,2025-06-27,150,verified,2025-06-30,2025-07-01,1.4238,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040X0:20250530,0040X0,2025-05-29,150,verified,2025-05-30,2025-06-02,1.4238,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040Y0:20260831,0040Y0,2026-08-28,164,verified,2026-08-31,2026-09-01,2.0284,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040Y0:20260731,0040Y0,2026-07-30,162,verified,2026-07-31,2026-08-03,2.0849,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040Y0:20260630,0040Y0,2026-06-29,162,verified,2026-06-30,2026-07-01,2.025,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040Y0:20260529,0040Y0,2026-05-28,175,verified,2026-05-29,2026-06-01,2.0161,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040Y0:20260430,0040Y0,2026-04-29,177,verified,2026-04-30,2026-05-04,2.0392,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040Y0:20260331,0040Y0,2026-03-30,190,verified,2026-03-31,2026-04-01,2.1146,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040Y0:20260227,0040Y0,2026-02-26,185,verified,2026-02-27,2026-03-03,2.0556,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040Y0:20260130,0040Y0,2026-01-29,194,verified,2026-01-30,2026-02-02,2.1377,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040Y0:20251230,0040Y0,2025-12-29,206,verified,2025-12-30,2026-01-02,2.0777,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040Y0:20251128,0040Y0,2025-11-27,200,verified,2025-11-28,2025-12-01,2.0367,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040Y0:20251031,0040Y0,2025-10-30,210,verified,2025-10-31,2025-11-03,2.0408,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040Y0:20250930,0040Y0,2025-09-29,210,verified,2025-09-30,2025-10-01,2.0782,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040Y0:20250829,0040Y0,2025-08-28,210,verified,2025-08-29,2025-09-01,2.0927,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040Y0:20250731,0040Y0,2025-07-30,240,verified,2025-07-31,2025-08-01,2.2923,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040Y0:20250630,0040Y0,2025-06-27,230,verified,2025-06-30,2025-07-01,2.2374,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0040Y0:20250530,0040Y0,2025-05-29,230,verified,2025-05-30,2025-06-02,2.2158,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0041D0:20260731,0041D0,2026-07-30,12,verified,2026-07-31,2026-08-04,0.0928,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0041D0:20260430,0041D0,2026-04-29,6,verified,2026-04-30,2026-05-06,0.0484,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0041D0:20260130,0041D0,2026-01-29,9,verified,2026-01-30,2026-02-03,0.0681,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0041D0:20251031,0041D0,2025-10-30,6,verified,2025-10-31,2025-11-04,0.0368,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0041D0:20250731,0041D0,2025-07-30,5,verified,2025-07-31,2025-08-04,0.0371,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0041E0:20260731,0041E0,2026-07-30,20,verified,2026-07-31,2026-08-04,0.1204,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0041E0:20260430,0041E0,2026-04-29,30,verified,2026-04-30,2026-05-06,0.1804,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0041E0:20260130,0041E0,2026-01-29,40,verified,2026-01-30,2026-02-03,0.2774,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0041E0:20251031,0041E0,2025-10-30,30,verified,2025-10-31,2025-11-04,0.2172,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0041E0:20250731,0041E0,2025-07-30,22,verified,2025-07-31,2025-08-04,0.1846,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0043B0:20251128,0043B0,2025-11-27,721,verified,2025-11-28,2025-12-02,0.7139,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0043Y0:20251230,0043Y0,2025-12-29,8,verified,2025-12-30,2026-01-05,0.0544,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046A0:20260831,0046A0,2026-08-28,26,verified,2026-08-31,2026-09-02,0.2753,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046A0:20260731,0046A0,2026-07-30,28,verified,2026-07-31,2026-08-04,0.2825,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046A0:20260630,0046A0,2026-06-29,29,verified,2026-06-30,2026-07-02,0.27,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046A0:20260529,0046A0,2026-05-28,28,verified,2026-05-29,2026-06-02,0.2673,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046A0:20260430,0046A0,2026-04-29,27,verified,2026-04-30,2026-05-06,0.2681,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046A0:20260331,0046A0,2026-03-30,31,verified,2026-03-31,2026-04-02,0.295,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046A0:20260227,0046A0,2026-02-26,29,verified,2026-02-27,2026-03-04,0.2838,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046A0:20260130,0046A0,2026-01-29,25,verified,2026-01-30,2026-02-03,0.2496,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046A0:20251230,0046A0,2025-12-29,27,verified,2025-12-30,2026-01-05,0.2701,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046A0:20251128,0046A0,2025-11-27,27,verified,2025-11-28,2025-12-02,0.2654,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046A0:20251031,0046A0,2025-10-30,35,verified,2025-10-31,2025-11-04,0.3514,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046A0:20250930,0046A0,2025-09-29,32,verified,2025-09-30,2025-10-02,0.3301,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046A0:20250829,0046A0,2025-08-28,32,verified,2025-08-29,2025-09-02,0.332,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046A0:20250731,0046A0,2025-07-30,35,verified,2025-07-31,2025-08-04,0.3648,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046A0:20250630,0046A0,2025-06-27,30,verified,2025-06-30,2025-07-02,0.319,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046A0:20250530,0046A0,2025-05-29,35,verified,2025-05-30,2025-06-04,0.3686,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046Y0:20260831,0046Y0,2026-08-28,12,verified,2026-08-31,2026-09-02,0.097,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046Y0:20260731,0046Y0,2026-07-30,11,verified,2026-07-31,2026-08-04,0.0851,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046Y0:20260630,0046Y0,2026-06-29,17,verified,2026-06-30,2026-07-02,0.1244,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046Y0:20260529,0046Y0,2026-05-28,14,verified,2026-05-29,2026-06-02,0.1031,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046Y0:20260430,0046Y0,2026-04-29,13,verified,2026-04-30,2026-05-06,0.1033,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046Y0:20260331,0046Y0,2026-03-30,20,verified,2026-03-31,2026-04-02,0.164,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046Y0:20260227,0046Y0,2026-02-26,16,verified,2026-02-27,2026-03-04,0.1289,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046Y0:20260130,0046Y0,2026-01-29,10,verified,2026-01-30,2026-02-03,0.0815,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046Y0:20251230,0046Y0,2025-12-29,18,verified,2025-12-30,2026-01-05,0.1513,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046Y0:20251128,0046Y0,2025-11-27,17,verified,2025-11-28,2025-12-02,0.1427,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046Y0:20251031,0046Y0,2025-10-30,11,verified,2025-10-31,2025-11-04,0.0955,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046Y0:20250930,0046Y0,2025-09-29,16,verified,2025-09-30,2025-10-02,0.1409,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046Y0:20250829,0046Y0,2025-08-28,16,verified,2025-08-29,2025-09-02,0.1451,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046Y0:20250731,0046Y0,2025-07-30,9,verified,2025-07-31,2025-08-04,0.0846,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0046Y0:20250630,0046Y0,2025-06-27,29,verified,2025-06-30,2025-07-02,0.2778,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0047A0:20251031,0047A0,2025-10-30,30,verified,2025-10-31,2025-11-04,0.2354,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0047A0:20250731,0047A0,2025-07-30,18,verified,2025-07-31,2025-08-04,0.1791,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0047N0:20260430,0047N0,2026-04-29,40,verified,2026-04-30,2026-05-06,0.3571,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0047N0:20251230,0047N0,2025-12-29,25,verified,2025-12-30,2026-01-05,0.2084,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0047P0:20260630,0047P0,2026-06-29,14,verified,2026-06-30,2026-07-02,0.0856,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0047P0:20260331,0047P0,2026-03-30,12,verified,2026-03-31,2026-04-02,0.0909,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0047P0:20251230,0047P0,2025-12-29,12,verified,2025-12-30,2026-01-05,0.0853,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0047P0:20250930,0047P0,2025-09-29,11,verified,2025-09-30,2025-10-02,0.0813,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0047R0:20260630,0047R0,2026-06-29,13,verified,2026-06-30,2026-07-02,0.0844,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0047R0:20260331,0047R0,2026-03-30,12,verified,2026-03-31,2026-04-02,0.0919,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0047R0:20251230,0047R0,2025-12-29,12,verified,2025-12-30,2026-01-05,0.0858,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0047R0:20250930,0047R0,2025-09-29,11,verified,2025-09-30,2025-10-02,0.0819,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048J0:20260831,0048J0,2026-08-28,61,verified,2026-08-31,2026-09-02,0.4469,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048J0:20260731,0048J0,2026-07-30,60,verified,2026-07-31,2026-08-04,0.4196,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048J0:20260630,0048J0,2026-06-29,60,verified,2026-06-30,2026-07-02,0.386,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048J0:20260529,0048J0,2026-05-28,43,verified,2026-05-29,2026-06-02,0.2836,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048J0:20260430,0048J0,2026-04-29,49,verified,2026-04-30,2026-05-06,0.3367,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048J0:20260331,0048J0,2026-03-30,31,verified,2026-03-31,2026-04-02,0.204,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048J0:20260227,0048J0,2026-02-26,53,verified,2026-02-27,2026-03-04,0.3593,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048J0:20260130,0048J0,2026-01-29,54,verified,2026-01-30,2026-02-03,0.3737,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048J0:20251230,0048J0,2025-12-29,55,verified,2025-12-30,2026-01-05,0.3804,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048J0:20251128,0048J0,2025-11-27,60,verified,2025-11-28,2025-12-02,0.4083,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048J0:20251031,0048J0,2025-10-30,52,verified,2025-10-31,2025-11-04,0.361,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048J0:20250930,0048J0,2025-09-29,56,verified,2025-09-30,2025-10-02,0.3994,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048J0:20250829,0048J0,2025-08-28,67,verified,2025-08-29,2025-09-02,0.4815,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048J0:20250731,0048J0,2025-07-30,62,verified,2025-07-31,2025-08-04,0.4473,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048J0:20250630,0048J0,2025-06-27,74,verified,2025-06-30,2025-07-02,0.5445,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048K0:20260731,0048K0,2026-07-30,23,verified,2026-07-31,2026-08-04,0.2497,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048K0:20260430,0048K0,2026-04-29,21,verified,2026-04-30,2026-05-06,0.202,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048K0:20260130,0048K0,2026-01-29,8,verified,2026-01-30,2026-02-03,0.0701,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048K0:20251031,0048K0,2025-10-30,6,verified,2025-10-31,2025-11-04,0.0555,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0048K0:20250731,0048K0,2025-07-30,33,verified,2025-07-31,2025-08-04,0.3543,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0049K0:20260831,0049K0,2026-08-28,20,verified,2026-08-31,2026-09-02,0.1817,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0049K0:20260731,0049K0,2026-07-30,21,verified,2026-07-31,2026-08-04,0.1859,ordinary_cash,한국예탁결제원(SEIBro)
seibro:0049K0:20260630,0049K0,2026-06-29,24,verified,2026-06-30,2026-07-02,0.206,ordinary_cash,한국예탁결제원(SEIBro)
